ts,AOI_Control_Loop_Flow_Eq_Feed_Tank.LIT_30_01,AOI_Control_Loop_Flow_Eq_Feed_Tank.SP_Level_Flow_Eq_Tank,AOI_Control_Loop_Flow_Eq_Feed_Tank.Water_Off_Range,AOI_Control_Loop_Flow_Eq_Feed_Tank.ZC_30_03,AOI_Control_Loop_Flow_Eq_Feed_Tank.ZCC_30_07,AOI_Control_Loop_Flow_Eq_Feed_Tank.ZCC_30_08,AOI_Control_Loop_Flow_Eq_Feed_Tank.ZCO_30_07,AOI_Control_Loop_Flow_Eq_Feed_Tank.ZCO_30_08,AOI_Control_Loop_Flow_Eq_Feed_Tank.FCV_30_03_SCADA_Auto
2024-06-11 14:12:48,4.0,15.0,False,0.0,False,True,True,False,True
2024-06-11 14:12:50,4.0,15.0,False,0.0,False,True,True,False,True
2024-06-11 14:12:52,4.0,15.0,False,0.0,False,True,True,False,True
2024-06-11 14:12:54,4.0,15.0,False,0.0,False,True,True,False,True
2024-06-11 14:12:56,4.0,15.0,False,0.0,False,True,True,False,True
2024-06-11 14:12:59,4.0,15.0,False,0.0,False,True,True,False,True
2024-06-11 14:13:02,4.0,15.0,False,0.0,False,True,True,False,True
2024-06-11 14:13:04,4.0,15.0,False,0.0,False,True,True,False,True
2024-06-11 14:13:06,4.0,15.0,False,0.0,False,True,True,False,True
2024-06-11 14:13:08,4.0,15.0,False,0.0,False,True,True,False,True
2024-06-11 14:13:10,4.0,15.0,False,0.0,False,True,True,False,True
2024-06-11 14:13:13,4.0,15.0,False,0.0,False,True,True,False,True
2024-06-11 14:13:15,4.0,15.0,False,0.0,False,True,True,False,True
2024-06-11 14:13:17,4.0,15.0,False,0.0,False,True,True,False,True
2024-06-11 14:13:19,4.0,15.0,False,0.0,False,True,True,False,True
2024-06-11 14:13:21,4.0,15.0,False,0.0,False,True,True,False,True
2024-06-11 14:13:24,4.0,15.0,False,0.0,False,True,True,False,True
2024-06-11 14:13:26,4.0,15.0,False,0.0,False,True,True,False,True
2024-06-11 14:13:28,4.0,15.0,False,0.0,False,True,True,False,True
2024-06-11 14:13:30,4.0,15.0,False,0.0,False,True,True,False,True
2024-06-11 14:13:32,4.0,15.0,False,0.0,False,True,True,False,True
2024-06-11 14:13:35,16.0,15.0,False,0.0,False,True,True,False,True
2024-06-11 14:13:37,16.0,15.0,False,0.0,False,True,True,False,True
2024-06-11 14:13:39,16.0,15.0,False,0.0,False,True,True,False,True
2024-06-11 14:13:41,16.0,15.0,False,0.0,False,True,True,False,True
2024-06-11 14:13:44,16.0,15.0,False,0.0,False,True,True,False,True
2024-06-11 14:13:46,16.0,15.0,False,0.0,False,True,True,False,True
2024-06-11 14:13:49,16.0,15.0,False,0.0,False,True,True,False,True
2024-06-11 14:13:51,4.0,15.0,False,0.0,False,True,True,False,True
2024-06-11 14:13:53,4.0,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:13:55,4.0,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:13:57,4.0,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:14:00,4.0,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:14:02,4.0,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:14:04,16.0,15.0,False,99.99166870117188,False,True,True,False,True
2024-06-11 14:14:06,16.0,15.0,False,99.95000457763672,False,True,True,False,True
2024-06-11 14:14:09,16.0,15.0,False,99.91668701171875,False,True,True,False,True
2024-06-11 14:14:11,16.0,15.0,False,99.87503051757812,False,True,True,False,True
2024-06-11 14:14:13,16.0,15.0,False,99.84170532226562,False,True,True,False,True
2024-06-11 14:14:15,16.0,15.0,False,99.80838012695312,False,True,True,False,True
2024-06-11 14:14:17,16.0,15.0,False,99.76671600341797,False,True,True,False,True
2024-06-11 14:14:20,16.0,15.0,False,99.7333984375,False,True,True,False,True
2024-06-11 14:14:22,16.0,15.0,False,99.69173431396484,False,True,True,False,True
2024-06-11 14:14:24,16.0,15.0,False,99.65841674804688,False,True,True,False,True
2024-06-11 14:14:26,16.0,15.0,False,99.61675262451172,False,True,True,False,True
2024-06-11 14:14:28,16.0,15.0,False,99.58343505859375,False,True,True,False,True
2024-06-11 14:14:31,16.0,15.0,False,99.54177856445312,False,True,True,False,True
2024-06-11 14:14:33,16.0,15.0,False,99.50011444091797,False,True,True,False,True
2024-06-11 14:14:36,0.31024983525276184,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:14:39,0.2556403875350952,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:14:41,0.37724727392196655,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:14:44,0.37724727392196655,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:14:47,1.3645793199539185,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:14:49,1.8041517734527588,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:14:52,1.5372002124786377,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:14:54,2.09769344329834,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:14:56,1.835918664932251,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:14:59,2.1031572818756104,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:15:01,2.400116205215454,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:15:03,3.212852954864502,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:15:06,3.142507791519165,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:15:08,3.142507791519165,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:15:10,3.427844762802124,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:15:13,3.9359757900238037,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:15:16,4.029362201690674,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:15:18,4.352926254272461,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:15:21,4.352926254272461,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:15:23,5.042131423950195,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:15:26,4.882716178894043,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:15:28,4.755700588226318,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:15:31,5.585432052612305,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:15:33,5.7914276123046875,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:15:36,6.263044834136963,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:15:38,6.330671310424805,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:15:41,6.315090179443359,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:15:44,6.765506267547607,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:15:47,7.483311176300049,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:15:49,7.447560787200928,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:15:52,7.627749443054199,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:15:54,8.187241554260254,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:15:56,8.442607879638672,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:15:59,8.795473098754883,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:16:01,8.833908081054688,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:16:04,8.811321258544922,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:16:06,9.221585273742676,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:16:09,9.630233764648438,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:16:11,9.77234935760498,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:16:14,10.146341323852539,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:16:16,10.387989044189453,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:16:19,10.517374992370605,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:16:21,10.865693092346191,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:16:24,11.283607482910156,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:16:27,11.806548118591309,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:16:29,11.806548118591309,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:16:32,11.51132869720459,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:16:34,12.020018577575684,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:16:37,12.493229866027832,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:16:40,12.200535774230957,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:16:42,12.546257019042969,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:16:45,13.463430404663086,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:16:47,12.988354682922363,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:16:50,13.336804389953613,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:16:52,13.809656143188477,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:16:55,14.0946044921875,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:16:57,14.650235176086426,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:16:59,14.679752349853516,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:17:02,14.92844009399414,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:17:04,15.086752891540527,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:17:06,15.086752891540527,15.0,False,99.99710083007812,False,True,True,False,True
2024-06-11 14:17:09,15.041043281555176,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:17:11,15.182485580444336,15.0,False,99.89324951171875,False,True,True,False,True
2024-06-11 14:17:14,14.849132537841797,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:17:17,15.240649223327637,15.0,False,99.8310546875,False,True,True,False,True
2024-06-11 14:17:19,14.618802070617676,15.0,False,99.8210220336914,False,True,True,False,True
2024-06-11 14:17:21,14.618802070617676,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:17:24,15.263232231140137,15.0,False,99.7945327758789,False,True,True,False,True
2024-06-11 14:17:27,14.58403491973877,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:17:29,14.58403491973877,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:17:32,15.277071952819824,15.0,False,99.7737808227539,False,True,True,False,True
2024-06-11 14:17:34,14.915590286254883,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:17:37,14.905205726623535,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:17:39,15.047348022460938,15.0,False,99.99747467041016,False,True,True,False,True
2024-06-11 14:17:42,15.158472061157227,15.0,False,99.88206481933594,False,True,True,False,True
2024-06-11 14:17:45,14.777207374572754,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:17:47,14.804174423217773,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:17:50,14.950267791748047,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:17:52,14.997822761535645,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:17:55,15.212518692016602,15.0,False,99.82405090332031,False,True,True,False,True
2024-06-11 14:17:57,14.809982299804688,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:18:00,14.564104080200195,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:18:02,15.064971923828125,15.0,False,99.9689712524414,False,True,True,False,True
2024-06-11 14:18:05,15.044087409973145,15.0,False,99.98757934570312,False,True,True,False,True
2024-06-11 14:18:07,15.031620025634766,15.0,False,99.99819946289062,False,True,True,False,True
2024-06-11 14:18:10,14.771991729736328,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:18:12,15.188810348510742,15.0,False,99.83618927001953,False,True,True,False,True
2024-06-11 14:18:15,14.989904403686523,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:18:17,14.977340698242188,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:18:20,15.092146873474121,15.0,False,99.92792510986328,False,True,True,False,True
2024-06-11 14:18:22,15.419867515563965,15.0,False,99.5867919921875,False,True,True,False,True
2024-06-11 14:18:25,15.064159393310547,15.0,False,99.93538665771484,False,True,True,False,True
2024-06-11 14:18:27,15.305656433105469,15.0,False,99.68820190429688,False,True,True,False,True
2024-06-11 14:18:30,14.865166664123535,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:18:32,15.075552940368652,15.0,False,99.9114761352539,False,True,True,False,True
2024-06-11 14:18:35,15.008172988891602,15.0,False,99.9776611328125,False,True,True,False,True
2024-06-11 14:18:37,15.031367301940918,15.0,False,99.95372009277344,False,True,True,False,True
2024-06-11 14:18:40,14.849943161010742,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:18:42,14.812867164611816,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:18:45,15.113327980041504,15.0,False,99.86870574951172,False,True,True,False,True
2024-06-11 14:18:47,14.9802827835083,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:18:50,15.13860034942627,15.0,False,99.83815002441406,False,True,True,False,True
2024-06-11 14:18:52,14.71484088897705,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:18:55,15.065646171569824,15.0,False,99.90921783447266,False,True,True,False,True
2024-06-11 14:18:57,14.692275047302246,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:19:00,15.033541679382324,15.0,False,99.94192504882812,False,True,True,False,True
2024-06-11 14:19:02,14.866175651550293,15.0,False,99.9407958984375,False,True,True,False,True
2024-06-11 14:19:04,14.791547775268555,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:19:07,14.958784103393555,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:19:09,14.958784103393555,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:19:11,15.085613250732422,15.0,False,99.88638305664062,False,True,True,False,True
2024-06-11 14:19:15,15.28041934967041,15.0,False,99.68667602539062,False,True,True,False,True
2024-06-11 14:19:17,14.790512084960938,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:19:19,15.390206336975098,15.0,False,99.5665054321289,False,True,True,False,True
2024-06-11 14:19:22,15.344747543334961,15.0,False,99.59590911865234,False,True,True,False,True
2024-06-11 14:19:24,15.108572006225586,15.0,False,99.58440399169922,False,True,True,False,True
2024-06-11 14:19:26,14.746084213256836,15.0,False,99.81505584716797,False,True,True,False,True
2024-06-11 14:19:29,15.161005020141602,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:19:31,15.161005020141602,15.0,False,99.75764465332031,False,True,True,False,True
2024-06-11 14:19:33,15.328250885009766,15.0,False,99.57880401611328,False,True,True,False,True
2024-06-11 14:19:36,14.693946838378906,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:19:39,15.161459922790527,15.0,False,99.78765106201172,False,True,True,False,True
2024-06-11 14:19:41,14.946577072143555,15.0,False,99.73326873779297,False,True,True,False,True
2024-06-11 14:19:44,14.994848251342773,15.0,False,99.90099334716797,False,True,True,False,True
2024-06-11 14:19:46,14.84533977508545,15.0,False,99.90117645263672,False,True,True,False,True
2024-06-11 14:19:48,15.212098121643066,15.0,False,100.0,False,True,True,False,True
2024-06-11 14:19:51,15.558698654174805,15.0,False,99.6766128540039,False,True,True,False,True
2024-06-11 14:19:53,15.558698654174805,15.0,False,99.31282806396484,False,True,True,False,True
2024-06-11 14:19:55,15.611030578613281,15.0,False,99.23571014404297,False,True,True,False,True
2024-06-11 14:19:58,15.521499633789062,15.0,False,99.30238342285156,False,True,True,False,True
2024-06-11 14:20:00,15.983802795410156,15.0,False,98.80484771728516,False,True,True,False,True
2024-06-11 14:20:03,15.638343811035156,15.0,False,99.11940002441406,False,True,True,False,True
2024-06-11 14:20:05,15.844810485839844,15.0,False,98.88031005859375,False,True,True,False,True
2024-06-11 14:20:08,16.472301483154297,15.0,False,98.91969299316406,False,True,True,False,True
2024-06-11 14:20:11,16.20827865600586,15.0,False,98.42024230957031,False,True,True,False,True
2024-06-11 14:20:13,16.309757232666016,15.0,False,98.37995910644531,False,True,True,False,True
2024-06-11 14:20:15,16.417875289916992,15.0,False,98.22431182861328,False,True,True,False,True
2024-06-11 14:20:18,16.99728775024414,15.0,False,98.05756378173828,False,True,True,False,True
2024-06-11 14:20:21,16.50323486328125,15.0,False,97.87679290771484,False,True,True,False,True
2024-06-11 14:20:23,16.90944480895996,15.0,False,97.41878509521484,False,True,True,False,True
2024-06-11 14:20:25,17.09794044494629,15.0,False,97.14991760253906,False,True,True,False,True
2024-06-11 14:20:28,16.985090255737305,15.0,False,97.0799789428711,False,True,True,False,True
2024-06-11 14:20:30,17.24245834350586,15.0,False,97.10964965820312,False,True,True,False,True
2024-06-11 14:20:32,16.857749938964844,15.0,False,96.75991821289062,False,True,True,False,True
2024-06-11 14:20:35,16.857749938964844,15.0,False,97.08110809326172,False,True,True,False,True
2024-06-11 14:20:37,17.470678329467773,15.0,False,96.37288665771484,False,True,True,False,True
2024-06-11 14:20:39,17.661710739135742,15.0,False,96.29052734375,False,True,True,False,True
2024-06-11 14:20:42,17.733457565307617,15.0,False,95.87178802490234,False,True,True,False,True
2024-06-11 14:20:45,17.739089965820312,15.0,False,95.75213623046875,False,True,True,False,True
2024-06-11 14:20:47,17.688663482666016,15.0,False,95.68948364257812,False,True,True,False,True
2024-06-11 14:20:50,17.727664947509766,15.0,False,95.53732299804688,False,True,True,False,True
2024-06-11 14:20:52,17.835737228393555,15.0,False,95.31246185302734,False,True,True,False,True
2024-06-11 14:20:55,18.34765625,15.0,False,94.66744995117188,False,True,True,False,True
2024-06-11 14:20:58,18.348953247070312,15.0,False,94.52662658691406,False,True,True,False,True
2024-06-11 14:21:00,18.373117446899414,15.0,False,94.33412170410156,False,True,True,False,True
2024-06-11 14:21:03,18.24283790588379,15.0,False,94.32765197753906,False,True,True,False,True
2024-06-11 14:21:05,18.56467628479004,15.0,False,93.8613052368164,False,True,True,False,True
2024-06-11 14:21:08,18.425025939941406,15.0,False,93.85649108886719,False,True,True,False,True
2024-06-11 14:21:10,18.709495544433594,15.0,False,93.42101287841797,False,True,True,False,True
2024-06-11 14:21:13,18.60978889465332,15.0,False,93.36907196044922,False,True,True,False,True
2024-06-11 14:21:15,18.96689224243164,15.0,False,92.85114288330078,False,True,True,False,True
2024-06-11 14:21:18,19.107303619384766,15.0,False,92.54134368896484,False,True,True,False,True
2024-06-11 14:21:21,18.746109008789062,15.0,False,92.74192810058594,False,True,True,False,True
2024-06-11 14:21:23,19.183568954467773,15.0,False,92.13561248779297,False,True,True,False,True
2024-06-11 14:21:26,19.20201301574707,15.0,False,91.90744018554688,False,True,True,False,True
2024-06-11 14:21:28,19.420673370361328,15.0,False,91.5073013305664,False,True,True,False,True
2024-06-11 14:21:31,19.384687423706055,15.0,False,91.39608001708984,False,True,True,False,True
2024-06-11 14:21:34,19.414403915405273,15.0,False,91.10972595214844,False,True,True,False,True
2024-06-11 14:21:36,19.63358497619629,15.0,False,90.70022583007812,False,True,True,False,True
2024-06-11 14:21:39,19.79867935180664,15.0,False,90.33726501464844,False,True,True,False,True
2024-06-11 14:21:41,20.0681209564209,15.0,False,72.2378158569336,False,True,True,False,True
2024-06-11 14:21:44,20.4265079498291,15.0,False,72.2378158569336,False,True,True,False,True
2024-06-11 14:21:46,20.03756332397461,15.0,False,72.2378158569336,False,True,True,False,True
2024-06-11 14:21:49,20.462160110473633,15.0,False,72.2378158569336,False,True,True,False,True
2024-06-11 14:21:51,20.15335464477539,15.0,False,72.2378158569336,False,True,True,False,True
2024-06-11 14:21:54,20.52584457397461,15.0,False,72.2378158569336,False,True,True,False,True
2024-06-11 14:21:56,20.583776473999023,15.0,False,72.2378158569336,False,True,True,False,True
2024-06-11 14:21:58,20.678194046020508,15.0,False,72.2378158569336,False,True,True,False,True
2024-06-11 14:22:01,20.535436630249023,15.0,False,72.2378158569336,False,True,True,False,True
2024-06-11 14:22:03,20.82158851623535,15.0,False,72.2378158569336,False,True,True,False,True
2024-06-11 14:22:05,20.82158851623535,15.0,False,72.2378158569336,False,True,True,False,True
2024-06-11 14:22:08,20.54404640197754,15.0,False,72.2378158569336,False,True,True,False,True
2024-06-11 14:22:11,20.9261531829834,15.0,False,62.237815856933594,False,True,True,False,True
2024-06-11 14:22:13,21.026113510131836,15.0,False,62.237815856933594,False,True,True,False,True
2024-06-11 14:22:16,21.04696273803711,15.0,False,62.237815856933594,False,True,True,False,True
2024-06-11 14:22:18,21.2625732421875,15.0,False,62.237815856933594,False,True,True,False,True
2024-06-11 14:22:21,20.85027313232422,15.0,False,62.237815856933594,False,True,True,False,True
2024-06-11 14:22:23,21.293041229248047,15.0,False,62.237815856933594,False,True,True,False,True
2024-06-11 14:22:26,20.66806411743164,15.0,False,62.237815856933594,False,True,True,False,True
2024-06-11 14:22:28,21.25868034362793,15.0,False,62.237815856933594,False,True,True,False,True
2024-06-11 14:22:31,20.833513259887695,15.0,False,62.237815856933594,False,True,True,False,True
2024-06-11 14:22:33,20.841630935668945,15.0,False,62.237815856933594,False,True,True,False,True
2024-06-11 14:22:35,20.938417434692383,15.0,False,62.237815856933594,False,True,True,False,True
2024-06-11 14:22:38,20.938417434692383,15.0,False,62.237815856933594,False,True,True,False,True
2024-06-11 14:22:40,21.08396339416504,15.0,False,62.237815856933594,False,True,True,False,True
2024-06-11 14:22:42,21.01766014099121,15.0,False,52.237815856933594,False,True,True,False,True
2024-06-11 14:22:45,20.909727096557617,15.0,False,52.237815856933594,False,True,True,False,True
2024-06-11 14:22:47,21.34648323059082,15.0,False,52.237815856933594,False,True,True,False,True
2024-06-11 14:22:50,21.657625198364258,15.0,False,52.237815856933594,False,True,True,False,True
2024-06-11 14:22:53,21.581092834472656,15.0,False,52.237815856933594,False,True,True,False,True
2024-06-11 14:22:55,21.497676849365234,15.0,False,52.237815856933594,False,True,True,False,True
2024-06-11 14:22:58,21.529842376708984,15.0,False,52.237815856933594,False,True,True,False,True
2024-06-11 14:23:00,22.01764678955078,15.0,False,52.237815856933594,False,True,True,False,True
2024-06-11 14:23:04,21.949663162231445,15.0,False,52.237815856933594,False,True,True,False,True
2024-06-11 14:23:06,21.949663162231445,15.0,False,52.237815856933594,False,True,True,False,True
2024-06-11 14:23:08,21.642160415649414,15.0,False,52.237815856933594,False,True,True,False,True
2024-06-11 14:23:11,21.902223587036133,15.0,False,52.237815856933594,False,True,True,False,True
2024-06-11 14:23:13,22.012590408325195,15.0,False,42.237815856933594,False,True,True,False,True
2024-06-11 14:23:16,22.241514205932617,15.0,False,42.237815856933594,False,True,True,False,True
2024-06-11 14:23:18,22.44016456604004,15.0,False,42.237815856933594,False,True,True,False,True
2024-06-11 14:23:23,22.30596351623535,15.0,False,42.237815856933594,False,True,True,False,True
2024-06-11 14:23:25,22.357221603393555,15.0,False,42.237815856933594,False,True,True,False,True
2024-06-11 14:23:28,22.72064781188965,15.0,False,42.237815856933594,False,True,True,False,True
2024-06-11 14:23:30,22.533966064453125,15.0,False,42.237815856933594,False,True,True,False,True
2024-06-11 14:23:33,22.740612030029297,15.0,False,42.237815856933594,False,True,True,False,True
2024-06-11 14:23:35,22.834774017333984,15.0,False,42.237815856933594,False,True,True,False,True
2024-06-11 14:23:38,22.89228057861328,15.0,False,42.237815856933594,False,True,True,False,True
2024-06-11 14:23:40,23.081567764282227,15.0,False,42.237815856933594,False,True,True,False,True
2024-06-11 14:23:43,23.022438049316406,15.0,False,42.237815856933594,False,True,True,False,True
2024-06-11 14:23:46,23.026674270629883,15.0,False,42.237815856933594,False,True,True,False,True
2024-06-11 14:23:48,22.974475860595703,15.0,False,42.237815856933594,False,True,True,False,True
2024-06-11 14:23:51,23.57693099975586,15.0,False,42.237815856933594,False,True,True,False,True
2024-06-11 14:23:54,23.280900955200195,15.0,False,32.237815856933594,False,True,True,False,True
2024-06-11 14:23:56,23.280900955200195,15.0,False,32.237815856933594,False,True,True,False,True
2024-06-11 14:23:59,23.56319808959961,15.0,False,32.237815856933594,False,True,True,False,True
2024-06-11 14:24:01,24.02387809753418,15.0,False,32.237815856933594,False,True,True,False,True
2024-06-11 14:24:04,23.649677276611328,15.0,False,32.237815856933594,False,True,True,False,True
2024-06-11 14:24:06,23.927143096923828,15.0,False,32.237815856933594,False,True,True,False,True
2024-06-11 14:24:09,24.105575561523438,15.0,False,32.237815856933594,False,True,True,False,True
2024-06-11 14:24:11,23.76263999938965,15.0,False,32.237815856933594,False,True,True,False,True
2024-06-11 14:24:14,23.895774841308594,15.0,False,32.237815856933594,False,True,True,False,True
2024-06-11 14:24:16,24.371274948120117,15.0,False,32.237815856933594,False,True,True,False,True
2024-06-11 14:24:19,23.909578323364258,15.0,False,32.237815856933594,False,True,True,False,True
2024-06-11 14:24:22,24.312013626098633,15.0,False,32.237815856933594,False,True,True,False,True
2024-06-11 14:24:24,24.069007873535156,15.0,False,32.237815856933594,False,True,True,False,True
2024-06-11 14:24:27,24.314373016357422,15.0,False,32.237815856933594,False,True,True,False,True
2024-06-11 14:24:29,24.40237045288086,15.0,False,32.237815856933594,False,True,True,False,True
2024-06-11 14:24:31,24.637229919433594,15.0,False,32.237815856933594,False,True,True,False,True
2024-06-11 14:24:34,24.411808013916016,15.0,False,22.23781394958496,False,True,True,False,True
2024-06-11 14:24:37,24.793991088867188,15.0,False,22.23781394958496,False,True,True,False,True
2024-06-11 14:24:39,24.444143295288086,15.0,False,22.23781394958496,False,True,True,False,True
2024-06-11 14:24:42,24.945098876953125,15.0,False,22.23781394958496,False,True,True,False,True
