ts,Ctrl_MF_Feed_Pumps.PI_Feed_Tank_Level,Ctrl_MF_Feed_Pumps.PI_Hyd_LL_SP,Ctrl_MF_Feed_Pumps.PI_Inlet_Pressure,Ctrl_MF_Feed_Pumps.PI_Inlet_Pressure_SP,Ctrl_MF_Feed_Pumps.PI_Max_Pmp_Speed_SP,Ctrl_MF_Feed_Pumps.PI_Min_Pmp_Speed_SP,Ctrl_MF_Feed_Pumps.PI_Op_Pressure_SP,Ctrl_MF_Feed_Pumps.PI_Pump_1_Assignment,Ctrl_MF_Feed_Pumps.PI_Pump_1_Speed_Fbk,Ctrl_MF_Feed_Pumps.PI_Pump_1_Sts_Running,Ctrl_MF_Feed_Pumps.PI_Pump_2_Assignment,Ctrl_MF_Feed_Pumps.PI_Pump_2_Speed_Fbk,Ctrl_MF_Feed_Pumps.PI_Pump_2_Sts_Running,Ctrl_MF_Feed_Pumps.PI_Pump_3_Assignment,Ctrl_MF_Feed_Pumps.PI_Pump_3_Speed_Fbk,Ctrl_MF_Feed_Pumps.PI_Pump_3_Sts_Running,Ctrl_MF_Feed_Pumps.PI_Start_Pmps_Delay_SP,Ctrl_MF_Feed_Pumps.PI_Stop_Pmps_Delay_SP,Ctrl_MF_Feed_Pumps.PI_Sts_Auto,Ctrl_MF_Feed_Pumps.PO_Lead_Lag_Demand_Set,Ctrl_MF_Feed_Pumps.PO_LLS_Prog_Cmd,Ctrl_MF_Feed_Pumps.PO_LLS_Start_Cmd,Ctrl_MF_Feed_Pumps.PO_Pump_1_Speed_Cmd,Ctrl_MF_Feed_Pumps.PO_Pump_2_Speed_Cmd,Ctrl_MF_Feed_Pumps.PO_Pump_3_Speed_Cmd,Ctrl_MF_Feed_Pumps.PO_Stop_LLS_Cmd
2024-06-27 13:53:07,14.206311225891113,0.0,80.92738342285156,100.0,95.0,60.0,True,1,51.56407165527344,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,51.59585952758789,0.0,0.0,False
2024-06-27 13:53:10,13.89650821685791,0.0,80.14236450195312,100.0,95.0,60.0,True,1,52.07207489013672,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,52.10517120361328,0.0,0.0,False
2024-06-27 13:53:13,13.888257026672363,0.0,79.9729995727539,100.0,95.0,60.0,True,1,52.37248992919922,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,52.40586853027344,0.0,0.0,False
2024-06-27 13:53:16,14.004006385803223,0.0,80.75056457519531,100.0,95.0,60.0,True,1,52.25849914550781,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,52.290584564208984,0.0,0.0,False
2024-06-27 13:53:20,14.352370262145996,0.0,82.76788330078125,100.0,95.0,60.0,True,1,51.63566970825195,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,51.664390563964844,0.0,0.0,False
2024-06-27 13:53:23,14.162132263183594,0.0,85.06806945800781,100.0,95.0,60.0,True,1,50.90321731567383,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,50.9281120300293,0.0,0.0,False
2024-06-27 13:53:26,14.437580108642578,0.0,88.29228210449219,100.0,95.0,60.0,True,1,49.744056701660156,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,49.76356887817383,0.0,0.0,False
2024-06-27 13:53:29,14.717536926269531,0.0,91.94036102294922,100.0,95.0,60.0,True,1,48.3806266784668,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,48.39405822753906,0.0,0.0,False
2024-06-27 13:53:32,14.760461807250977,0.0,95.6266860961914,100.0,95.0,60.0,True,1,46.96517562866211,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,46.97246170043945,0.0,0.0,False
2024-06-27 13:53:35,14.73338508605957,0.0,100.00181579589844,100.0,95.0,60.0,True,1,45.23332595825195,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,45.23332214355469,0.0,0.0,False
2024-06-27 13:53:38,15.306397438049316,0.0,104.1001205444336,100.0,95.0,60.0,True,1,43.570072174072266,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,43.5632438659668,0.0,0.0,False
2024-06-27 13:53:41,15.376953125,0.0,108.3003921508789,100.0,95.0,60.0,True,1,41.810630798339844,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,41.796791076660156,0.0,0.0,False
2024-06-27 13:53:46,15.765547752380371,0.0,114.99637603759766,100.0,95.0,60.0,True,1,38.95985412597656,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,38.93486022949219,0.0,0.0,False
2024-06-27 13:53:49,16.231000900268555,0.0,117.42831420898438,100.0,95.0,60.0,True,1,37.83509063720703,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,37.8060417175293,0.0,0.0,False
2024-06-27 13:53:52,15.577000617980957,0.0,118.92684936523438,100.0,95.0,60.0,True,1,37.060142517089844,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,37.028594970703125,0.0,0.0,False
2024-06-27 13:53:55,15.917181015014648,0.0,119.97834014892578,100.0,95.0,60.0,True,1,36.870872497558594,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,36.41786193847656,0.0,0.0,False
2024-06-27 13:53:58,15.833683967590332,0.0,119.88912963867188,100.0,95.0,60.0,True,1,36.28712844848633,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,36.25398254394531,0.0,0.0,False
2024-06-27 13:54:01,16.071815490722656,0.0,119.0220947265625,100.0,95.0,60.0,True,1,36.43577575683594,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,36.40407180786133,0.0,0.0,False
2024-06-27 13:54:04,15.94805908203125,0.0,117.41629791259766,100.0,95.0,60.0,True,1,36.24555969238281,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,36.85750961303711,0.0,0.0,False
2024-06-27 13:54:07,15.511577606201172,0.0,114.96662139892578,100.0,95.0,60.0,True,1,36.71237564086914,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,37.665260314941406,0.0,0.0,False
2024-06-27 13:54:10,15.499052047729492,0.0,111.66827392578125,100.0,95.0,60.0,True,1,37.54054260253906,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,38.837684631347656,0.0,0.0,False
2024-06-27 13:54:13,15.439476013183594,0.0,108.04158782958984,100.0,95.0,60.0,True,1,38.740455627441406,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,40.17470932006836,0.0,0.0,False
2024-06-27 13:54:16,15.244653701782227,0.0,104.0811538696289,100.0,95.0,60.0,True,1,40.09428787231445,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,41.668357849121094,0.0,0.0,False
2024-06-27 13:54:19,14.826227188110352,0.0,100.0748062133789,100.0,95.0,60.0,True,1,41.641151428222656,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,41.63434600830078,0.0,0.0,False
2024-06-27 13:54:22,14.465466499328613,0.0,95.81475067138672,100.0,95.0,60.0,True,1,43.23292541503906,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,43.23280334472656,0.0,0.0,False
2024-06-27 13:54:25,14.846203804016113,0.0,91.71327209472656,100.0,95.0,60.0,True,1,44.975135803222656,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,46.62611389160156,0.0,0.0,False
2024-06-27 13:54:28,14.649618148803711,0.0,88.39405822753906,100.0,95.0,60.0,True,1,46.695167541503906,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,48.0394287109375,0.0,0.0,False
2024-06-27 13:54:31,14.222347259521484,0.0,85.14929962158203,100.0,95.0,60.0,True,1,48.13615417480469,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,48.15549850463867,0.0,0.0,False
2024-06-27 13:54:34,14.15700912475586,0.0,82.60302734375,100.0,95.0,60.0,True,1,49.5744514465332,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,49.599205017089844,0.0,0.0,False
2024-06-27 13:54:38,13.979328155517578,0.0,81.01016998291016,100.0,95.0,60.0,True,1,51.457027435302734,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,51.488677978515625,0.0,0.0,False
2024-06-27 13:54:42,13.909720420837402,0.0,80.05962371826172,100.0,95.0,60.0,True,1,52.05958557128906,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,52.09281921386719,0.0,0.0,False
2024-06-27 13:54:45,13.70571517944336,0.0,80.17926025390625,100.0,95.0,60.0,True,1,52.22575378417969,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,52.211029052734375,0.0,0.0,False
2024-06-27 13:54:47,13.663392066955566,0.0,81.0579833984375,100.0,95.0,60.0,True,1,52.376216888427734,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,52.057029724121094,0.0,0.0,False
2024-06-27 13:54:51,14.039003372192383,0.0,82.65099334716797,100.0,95.0,60.0,True,1,52.21489334106445,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,52.246463775634766,0.0,0.0,False
2024-06-27 13:54:54,14.18295669555664,0.0,85.14849090576172,100.0,95.0,60.0,True,1,51.755165100097656,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,50.81192398071289,0.0,0.0,False
2024-06-27 13:54:57,14.061361312866211,0.0,88.2657699584961,100.0,95.0,60.0,True,1,50.9356803894043,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,50.96043014526367,0.0,0.0,False
2024-06-27 13:55:00,14.546162605285645,0.0,91.7806625366211,100.0,95.0,60.0,True,1,49.81389617919922,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,49.83345031738281,0.0,0.0,False
2024-06-27 13:55:03,14.48670768737793,0.0,95.99746704101562,100.0,95.0,60.0,True,1,48.51262664794922,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,46.836090087890625,0.0,0.0,False
2024-06-27 13:55:06,15.50151538848877,0.0,99.99144744873047,100.0,95.0,60.0,True,1,46.86943817138672,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,45.27519226074219,0.0,0.0,False
2024-06-27 13:55:10,14.910253524780273,0.0,104.11260986328125,100.0,95.0,60.0,True,1,45.2752571105957,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,45.275272369384766,0.0,0.0,False
2024-06-27 13:55:13,14.346806526184082,0.0,108.2187728881836,100.0,95.0,60.0,True,1,43.58912658691406,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,43.582275390625,0.0,0.0,False
2024-06-27 13:55:16,13.653487205505371,0.0,111.76876068115234,100.0,95.0,60.0,True,1,41.861045837402344,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,40.42439270019531,0.0,0.0,False
2024-06-27 13:55:19,13.584291458129883,0.0,114.79547119140625,100.0,95.0,60.0,True,1,40.32632064819336,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,40.306705474853516,0.0,0.0,False
2024-06-27 13:55:23,13.061131477355957,0.0,117.25968933105469,100.0,95.0,60.0,True,1,38.950584411621094,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,38.925926208496094,0.0,0.0,False
2024-06-27 13:55:26,12.839311599731445,0.0,118.912353515625,100.0,95.0,60.0,True,1,37.76969528198242,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,37.740928649902344,0.0,0.0,False
2024-06-27 13:55:29,12.252867698669434,0.0,120.21261596679688,100.0,95.0,60.0,True,1,36.92363357543945,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,36.89210891723633,0.0,0.0,False
2024-06-27 13:55:32,11.881328582763672,0.0,119.73373413085938,100.0,95.0,60.0,True,1,36.20465850830078,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,36.17097091674805,0.0,0.0,False
2024-06-27 13:55:36,11.990567207336426,0.0,119.10256958007812,100.0,95.0,60.0,True,1,36.197669982910156,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,36.16477966308594,0.0,0.0,False
2024-06-27 13:55:39,11.272160530090332,0.0,117.18473815917969,100.0,95.0,60.0,True,1,36.2256965637207,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,36.1938591003418,0.0,0.0,False
2024-06-27 13:55:42,10.738661766052246,0.0,114.97630310058594,100.0,95.0,60.0,True,1,36.78753662109375,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,36.75889587402344,0.0,0.0,False
2024-06-27 13:55:46,10.498316764831543,0.0,111.77606964111328,100.0,95.0,60.0,True,1,37.49067306518555,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,37.4657096862793,0.0,0.0,False
2024-06-27 13:55:49,10.498316764831543,0.0,111.77606964111328,100.0,95.0,60.0,True,1,38.6253662109375,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,38.605735778808594,0.0,0.0,False
2024-06-27 13:55:53,9.236576080322266,0.0,104.04498291015625,100.0,95.0,60.0,True,1,39.96516418457031,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,39.95155715942383,0.0,0.0,False
2024-06-27 13:55:56,8.913067817687988,0.0,100.02169036865234,100.0,95.0,60.0,True,1,41.55601119995117,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,41.54926681518555,0.0,0.0,False
2024-06-27 13:55:59,8.539753913879395,0.0,95.81582641601562,100.0,95.0,60.0,True,1,43.15504837036133,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,43.15501022338867,0.0,0.0,False
2024-06-27 13:56:03,7.92031717300415,0.0,92.00033569335938,100.0,95.0,60.0,True,1,44.87568283081055,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,44.88265609741211,0.0,0.0,False
2024-06-27 13:56:06,7.703193664550781,0.0,88.28844451904297,100.0,95.0,60.0,True,1,46.48568344116211,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,46.499019622802734,0.0,0.0,False
2024-06-27 13:56:10,7.3065643310546875,0.0,85.17704772949219,100.0,95.0,60.0,True,1,48.09779739379883,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,48.117313385009766,0.0,0.0,False
2024-06-27 13:56:13,7.008913993835449,0.0,82.75997161865234,100.0,95.0,60.0,True,1,49.507511138916016,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,49.53221130371094,0.0,0.0,False
2024-06-27 13:56:17,6.097110748291016,0.0,80.87234497070312,100.0,95.0,60.0,True,1,50.66943359375,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,50.69816970825195,0.0,0.0,False
2024-06-27 13:56:20,6.160333633422852,0.0,80.05917358398438,100.0,95.0,60.0,True,1,51.61103820800781,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,51.642921447753906,0.0,0.0,False
2024-06-27 13:56:23,5.858062267303467,0.0,80.04670715332031,100.0,95.0,60.0,True,1,52.16691589355469,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,52.20014572143555,0.0,0.0,False
2024-06-27 13:56:27,5.3439459800720215,0.0,80.97311401367188,100.0,95.0,60.0,True,1,52.4046630859375,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,52.43791961669922,0.0,0.0,False
2024-06-27 13:56:30,5.3439459800720215,0.0,80.97311401367188,100.0,95.0,60.0,True,1,52.25838851928711,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,52.290096282958984,0.0,0.0,False
2024-06-27 13:56:33,4.630229949951172,0.0,85.43406677246094,100.0,95.0,60.0,True,1,51.736087799072266,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,51.764888763427734,0.0,0.0,False
2024-06-27 13:56:37,4.34703254699707,0.0,88.0920639038086,100.0,95.0,60.0,True,3,0.0,False,1,0.0,False,2,0.0,False,60.0,60.0,True,0,False,False,0.0,0.0,0.0,True
2024-06-27 13:56:40,3.3341712951660156,0.0,91.83739471435547,100.0,95.0,60.0,True,3,0.0,False,1,0.0,False,2,0.0,False,60.0,60.0,True,0,False,False,0.0,0.0,0.0,True
2024-06-27 13:56:43,3.4790854454040527,0.0,95.84344482421875,100.0,95.0,60.0,True,3,0.0,False,1,0.0,False,2,0.0,False,60.0,60.0,True,0,False,False,0.0,0.0,0.0,True
2024-06-27 13:56:46,3.121321678161621,0.0,100.10440063476562,100.0,95.0,60.0,True,3,0.0,False,1,0.0,False,2,0.0,False,60.0,60.0,True,0,False,False,0.0,0.0,0.0,True
2024-06-27 13:56:50,2.9622907638549805,0.0,104.4159164428711,100.0,95.0,60.0,True,3,0.0,False,1,0.0,False,2,0.0,False,60.0,60.0,True,0,False,False,0.0,0.0,0.0,True
2024-06-27 13:56:53,3.187253713607788,0.0,108.08564758300781,100.0,95.0,60.0,True,3,0.0,False,1,0.0,False,2,0.0,False,60.0,60.0,True,0,False,False,0.0,0.0,0.0,True
2024-06-27 13:56:56,3.1009461879730225,0.0,111.6146240234375,100.0,95.0,60.0,True,3,0.0,False,1,0.0,False,2,0.0,False,60.0,60.0,True,0,False,False,0.0,0.0,0.0,True
2024-06-27 13:57:00,3.1009461879730225,0.0,111.6146240234375,100.0,95.0,60.0,True,3,0.0,False,1,0.0,False,2,0.0,False,60.0,60.0,True,0,False,False,0.0,0.0,0.0,True
2024-06-27 13:57:03,3.038306951522827,0.0,114.93864440917969,100.0,95.0,60.0,True,3,0.0,False,1,0.0,False,2,0.0,False,60.0,60.0,True,0,False,False,0.0,0.0,0.0,True
2024-06-27 13:57:06,3.0911865234375,0.0,119.06269836425781,100.0,95.0,60.0,True,3,0.0,False,1,0.0,False,2,0.0,False,60.0,60.0,True,0,False,False,0.0,0.0,0.0,True
2024-06-27 13:57:09,3.054544448852539,0.0,119.82910919189453,100.0,95.0,60.0,True,3,0.0,False,1,0.0,False,2,0.0,False,60.0,60.0,True,0,False,False,0.0,0.0,0.0,True
2024-06-27 13:57:12,3.101714611053467,0.0,119.89169311523438,100.0,95.0,60.0,True,3,0.0,False,1,0.0,False,2,0.0,False,60.0,60.0,True,0,False,False,0.0,0.0,0.0,True
2024-06-27 13:57:15,3.101714611053467,0.0,119.89169311523438,100.0,95.0,60.0,True,3,0.0,False,1,0.0,False,2,0.0,False,60.0,60.0,True,0,False,False,0.0,0.0,0.0,True
